what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372752103812
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372752103906
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372752105093
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1372752111234
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1372752113765
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1372752119609
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1372752122531
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372752127953
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372752165093
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372752165406
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372755318531
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1372755325359
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1372755326640
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372755329531
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372755333375
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1372755335328
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1372755346125
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1372755347156
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1372755355171
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1372755355250
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1372755375484
