what,kind,bundleId,bundleVersion,description,time
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1373377443359
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1373377449000
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1373377451578
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373377468171
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373377544593
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373377544609
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373377544968
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373377574093
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1373377577281
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1373377650921
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373377666953
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373377678531
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373377679062
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1373377689937
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1373377694062
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1373377694437
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1373377694750
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373377696234
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373377729375
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373377730171
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.open.editor",1373377735640
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373377752578
