what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1371208384234
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1371208385156
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371208387859
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371208388593
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371208391187
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371208418765
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1371208432453
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1371208432828
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371208435187
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371208435203
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371208435265
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371208470937
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1371208499484
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1371208499890
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371208500546
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371208500562
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371208500625
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371208532671
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1371208690843
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371208691546
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371208691562
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371208691640
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371208718765
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371208718812
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1371208719546
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1371208754546
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1371208760437
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371208779765
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371208790812
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1371208816453
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371208832390
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371208832500
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371209437937
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371234110781
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371234116375
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371234118296
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371234119046
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1371234133421
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1371234133531
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1371234133625
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1371234133875
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1371234134015
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1371234134078
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1371234134203
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1371234134265
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.1.v201004090942,"org.eclipse.datatools.connectivity.oda.template.ui",1371234134296
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1371234134296
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1371234134375
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1371234134453
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1371259371359
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1371259371359
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1371259371359
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1371259371359
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1371259371359
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1371259371359
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1371259371359
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1371259371359
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1371259371359
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1371259371359
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1371259371359
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1371259371359
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1371259371359
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1371259371375
